Date,Product Name,City,Quantity Sold,Product Price,Revenue,Day of Week,Month,Season
2018-12-21,Clopidogrel,Erode,77,74.93,5769.39,4,12,Winter
2018-12-21,Warfarin,Thanjavur,134,89.46,11987.11,4,12,Winter
2018-12-22,Tamsulosin,Erode,116,58.3,6763.32,5,12,Winter
2018-12-22,Paracetamol,Tirunelveli,81,21.18,1715.63,5,12,Winter
2018-12-22,Cyclobenzaprine,Salem,123,43.57,5359.4,5,12,Winter
2018-12-22,Sertraline,Tiruchirappalli,117,212.22,24829.28,5,12,Winter
2018-12-22,Levothyroxine,Salem,137,107.87,14777.69,5,12,Winter
2018-12-23,Methocarbamol,Thanjavur,81,48.39,3919.28,6,12,Winter
2018-12-23,Antacids,Coimbatore,150,16.11,2415.91,6,12,Winter
2018-12-23,Paracetamol,Madurai,92,21.39,1967.74,6,12,Winter
2018-12-23,Simvastatin,Erode,128,65.65,8402.87,6,12,Winter
2018-12-23,Duloxetine,Tiruchirappalli,142,190.04,26985.45,6,12,Winter
2018-12-24,Mirtazapine,Chennai,137,251.33,34432.26,0,12,Winter
2018-12-24,Duloxetine,Tiruchirappalli,111,197.69,21943.12,0,12,Winter
2018-12-24,Paracetamol,Thanjavur,95,21.49,2041.69,0,12,Winter
2018-12-24,Methotrexate,Madurai,94,95.09,8938.86,0,12,Winter
2018-12-24,Prednisolone,Kanchipuram,136,95.44,12980.48,0,12,Winter
2018-12-25,Duloxetine,Vellore,84,191.51,16087.16,1,12,Winter
2018-12-25,Methotrexate,Chennai,74,96.55,7144.64,1,12,Winter
2018-12-25,Carisoprodol,Erode,128,59.61,7629.94,1,12,Winter
2018-12-25,Quetiapine,Madurai,98,139.13,13634.61,1,12,Winter
2018-12-25,Simvastatin,Salem,145,64.49,9350.9,1,12,Winter
2018-12-26,Paracetamol,Tirunelveli,93,21.55,2004.61,2,12,Winter
2018-12-26,Antihistamines,Vellore,127,43.99,5587.02,2,12,Winter
2018-12-26,Furosemide,Thanjavur,86,27.34,2351.4,2,12,Winter
2018-12-26,Ibuprofen,Madurai,117,32.37,3787.06,2,12,Winter
2018-12-26,Mirtazapine,Thanjavur,106,252.6,26775.46,2,12,Winter
2018-12-27,Cyclobenzaprine,Tirunelveli,148,42.22,6248.54,3,12,Winter
2018-12-27,Hydrochlorothiazide,Coimbatore,88,31.85,2803.01,3,12,Winter
2018-12-27,Methotrexate,Tiruchirappalli,85,98.79,8397.33,3,12,Winter
2018-12-27,Carisoprodol,Madurai,112,59.94,6713.52,3,12,Winter
2018-12-27,Nifedipine,Salem,125,53.43,6678.21,3,12,Winter
2018-12-28,Antacids,Coimbatore,138,15.76,2174.7,4,12,Winter
2018-12-28,Methotrexate,Tirunelveli,86,95.63,8224.18,4,12,Winter
2018-12-28,Bupropion,Tiruchirappalli,112,254.98,28557.57,4,12,Winter
2018-12-28,Warfarin,Vellore,125,93.03,11628.87,4,12,Winter
2018-12-28,Warfarin,Tirunelveli,115,90.7,10430.63,4,12,Winter
2018-12-29,Warfarin,Tiruchirappalli,144,92.84,13368.96,5,12,Winter
2018-12-29,Losartan,Chennai,133,58.76,7815.01,5,12,Winter
2018-12-29,Methotrexate,Thanjavur,113,95.46,10787.04,5,12,Winter
2018-12-29,Losartan,Vellore,129,58.94,7603.72,5,12,Winter
2018-12-29,Metformin,Tiruchirappalli,95,37.46,3558.81,5,12,Winter
2018-12-30,Vitamins,Chennai,75,21.86,1639.53,6,12,Winter
2018-12-30,Paroxetine,Kanchipuram,70,220.99,15469.47,6,12,Winter
2018-12-30,Oxycodone,Vellore,91,81.72,7436.74,6,12,Winter
2018-12-30,Cough Syrups,Thanjavur,80,27.46,2196.44,6,12,Winter
2018-12-30,Bupropion,Chennai,72,253.79,18273.06,6,12,Winter
2018-12-31,Bupropion,Tirunelveli,92,256.38,23587.22,0,12,Winter
2018-12-31,Doxycycline,Vellore,114,84.76,9662.25,0,12,Winter
2018-12-31,Cetirizine,Coimbatore,123,16.02,1969.91,0,12,Winter
2018-12-31,Doxycycline,Tiruchirappalli,75,84.99,6374.16,0,12,Winter
2018-12-31,Alprazolam,Tiruchirappalli,74,74.43,5507.51,0,12,Winter
2019-01-01,Diphenhydramine,Chennai,137,31.77,4352.98,1,1,Winter
2019-01-01,Antacids,Kanchipuram,109,15.87,1730.08,1,1,Winter
2019-01-01,Cough Syrups,Coimbatore,91,27.47,2500.11,1,1,Winter
2019-01-01,Carisoprodol,Coimbatore,127,58.36,7411.29,1,1,Winter
2019-01-01,Diazepam,Coimbatore,97,65.24,6328.14,1,1,Winter
2019-01-02,Antihistamines,Madurai,140,42.57,5959.77,2,1,Winter
2019-01-02,Duloxetine,Madurai,82,190.13,15590.26,2,1,Winter
2019-01-02,Bupropion,Tiruchirappalli,87,253.5,22054.12,2,1,Winter
2019-01-02,Diphenhydramine,Kanchipuram,139,32.95,4579.41,2,1,Winter
2019-01-02,Ibuprofen,Tirunelveli,110,32.54,3579.56,2,1,Winter
2019-01-03,Carisoprodol,Thanjavur,123,57.81,7110.04,3,1,Winter
2019-01-03,Duloxetine,Coimbatore,130,192.93,25080.33,3,1,Winter
2019-01-03,Ezetimibe,Madurai,82,85.41,7003.99,3,1,Winter
2019-01-03,Vitamins,Coimbatore,87,21.44,1864.99,3,1,Winter
2019-01-03,Ibuprofen,Chennai,134,31.83,4265.13,3,1,Winter
2019-01-04,Venlafaxine,Kanchipuram,119,202.54,24102.34,4,1,Winter
2019-01-04,Simvastatin,Vellore,149,65.34,9735.82,4,1,Winter
2019-01-04,Codeine,Erode,128,52.73,6749.0,4,1,Winter
2019-01-04,Amoxicillin,Vellore,132,43.64,5760.34,4,1,Winter
2019-01-04,Loratadine,Tiruchirappalli,101,21.1,2130.86,4,1,Winter
2019-01-05,Hydrochlorothiazide,Thanjavur,120,32.01,3841.39,5,1,Winter
2019-01-05,Gabapentin,Tiruchirappalli,119,64.71,7700.87,5,1,Winter
2019-01-05,Cyclobenzaprine,Erode,128,42.51,5441.79,5,1,Winter
2019-01-05,Cyclobenzaprine,Madurai,120,42.55,5106.01,5,1,Winter
2019-01-05,Buprenorphine,Chennai,130,173.35,22535.18,5,1,Winter
2019-01-06,Carisoprodol,Thanjavur,126,58.39,7357.1,6,1,Winter
2019-01-06,Loratadine,Vellore,98,21.31,2087.92,6,1,Winter
2019-01-06,Cyclobenzaprine,Tiruchirappalli,107,42.9,4590.59,6,1,Winter
2019-01-06,Pregabalin,Chennai,95,73.55,6987.53,6,1,Winter
2019-01-06,Gabapentin,Thanjavur,75,64.16,4811.82,6,1,Winter
2019-01-07,Amoxicillin,Erode,94,43.99,4135.32,0,1,Winter
2019-01-07,Sildenafil,Chennai,92,79.11,7277.95,0,1,Winter
2019-01-07,Bupropion,Thanjavur,76,258.45,19642.35,0,1,Winter
2019-01-07,Acetylsalicylic Acid,Coimbatore,142,26.34,3740.5,0,1,Winter
2019-01-07,Clonazepam,Tirunelveli,79,54.96,4341.51,0,1,Winter
2019-01-08,Antacids,Erode,88,15.85,1394.61,1,1,Winter
2019-01-08,Hydrocodone,Chennai,150,65.71,9857.15,1,1,Winter
2019-01-08,Tamsulosin,Tiruchirappalli,131,58.33,7641.31,1,1,Winter
2019-01-08,Aspirin,Salem,79,27.48,2170.7,1,1,Winter
2019-01-08,Lorazepam,Tiruchirappalli,119,73.54,8751.36,1,1,Winter
2019-01-09,Codeine,Kanchipuram,130,53.98,7016.77,2,1,Winter
2019-01-09,Aspirin,Coimbatore,105,27.35,2871.84,2,1,Winter
2019-01-09,Alprazolam,Salem,108,75.03,8103.15,2,1,Winter
2019-01-09,Carisoprodol,Kanchipuram,70,59.65,4175.16,2,1,Winter
2019-01-09,Cough Syrups,Chennai,87,27.48,2390.86,2,1,Winter
2019-01-10,Antacids,Erode,94,15.85,1489.96,3,1,Winter
2019-01-10,Amoxicillin,Chennai,107,42.93,4593.3,3,1,Winter
2019-01-10,Mirtazapine,Salem,133,249.26,33152.02,3,1,Winter
2019-01-10,Cetirizine,Salem,99,16.11,1594.7,3,1,Winter
2019-01-10,Acetaminophen,Tiruchirappalli,97,21.91,2125.23,3,1,Winter
2019-01-11,Ranitidine,Vellore,87,27.01,2349.44,4,1,Winter
2019-01-11,Topiramate,Madurai,76,115.54,8780.99,4,1,Winter
2019-01-11,Clopidogrel,Kanchipuram,85,75.83,6445.17,4,1,Winter
2019-01-11,Antihistamines,Tiruchirappalli,104,43.84,4559.83,4,1,Winter
2019-01-11,Topiramate,Madurai,76,120.62,9166.8,4,1,Winter
2019-01-12,Probiotics,Erode,99,37.67,3729.15,5,1,Winter
2019-01-12,Clopidogrel,Vellore,70,73.75,5162.32,5,1,Winter
2019-01-12,Codeine,Madurai,87,53.49,4653.5,5,1,Winter
2019-01-12,Propylthiouracil,Salem,75,91.22,6841.67,5,1,Winter
2019-01-12,Prednisolone,Chennai,93,95.27,8859.85,5,1,Winter
2019-01-13,Clarithromycin,Tiruchirappalli,99,59.41,5881.17,6,1,Winter
2019-01-13,Buprenorphine,Thanjavur,86,175.14,15062.44,6,1,Winter
2019-01-13,Acetylsalicylic Acid,Vellore,107,26.58,2843.67,6,1,Winter
2019-01-13,Losartan,Tiruchirappalli,112,59.63,6678.03,6,1,Winter
2019-01-13,Cough Syrups,Thanjavur,101,27.04,2730.6,6,1,Winter
2019-01-14,Antacids,Erode,148,15.94,2358.6,0,1,Winter
2019-01-14,Tamsulosin,Tiruchirappalli,144,59.83,8616.22,0,1,Winter
2019-01-14,Sodium Valproate,Salem,90,99.99,8998.82,0,1,Winter
2019-01-14,Nifedipine,Salem,107,54.62,5844.65,0,1,Winter
2019-01-14,Acetaminophen,Erode,116,21.06,2442.67,0,1,Winter
2019-01-15,Sildenafil,Thanjavur,131,78.99,10347.97,1,1,Winter
2019-01-15,Cyclobenzaprine,Salem,91,43.2,3931.51,1,1,Winter
2019-01-15,Duloxetine,Tiruchirappalli,74,193.21,14297.47,1,1,Winter
2019-01-15,Cough Syrups,Coimbatore,107,27.02,2890.79,1,1,Winter
2019-01-15,Olanzapine,Tiruchirappalli,129,153.92,19855.75,1,1,Winter
2019-01-16,Paroxetine,Chennai,76,227.6,17297.87,2,1,Winter
2019-01-16,Clonazepam,Coimbatore,100,54.86,5486.47,2,1,Winter
2019-01-16,Ezetimibe,Tiruchirappalli,86,86.25,7417.23,2,1,Winter
2019-01-16,Bupropion,Erode,83,255.05,21169.15,2,1,Winter
2019-01-16,Warfarin,Vellore,127,90.66,11514.42,2,1,Winter
2019-01-17,Olanzapine,Madurai,124,153.96,19090.99,3,1,Winter
2019-01-17,Oxycodone,Madurai,127,80.89,10273.45,3,1,Winter
2019-01-17,Codeine,Thanjavur,122,54.67,6669.93,3,1,Winter
2019-01-17,Clopidogrel,Kanchipuram,88,75.39,6634.35,3,1,Winter
2019-01-17,Nifedipine,Thanjavur,121,53.28,6447.17,3,1,Winter
2019-01-18,Alprazolam,Tirunelveli,141,76.43,10776.22,4,1,Winter
2019-01-18,Cetirizine,Chennai,79,16.02,1265.48,4,1,Winter
2019-01-18,Clonazepam,Coimbatore,70,53.78,3764.55,4,1,Winter
2019-01-18,Antacids,Thanjavur,149,16.35,2435.8,4,1,Winter
2019-01-18,Ibuprofen,Tirunelveli,110,31.66,3482.74,4,1,Winter
2019-01-19,Topiramate,Erode,126,116.28,14651.83,5,1,Winter
2019-01-19,Cyclobenzaprine,Kanchipuram,95,42.73,4059.06,5,1,Winter
2019-01-19,Paroxetine,Vellore,133,230.22,30618.99,5,1,Winter
2019-01-19,Paracetamol,Salem,110,21.21,2332.79,5,1,Winter
2019-01-19,Azithromycin,Thanjavur,147,54.36,7990.24,5,1,Winter
2019-01-20,Warfarin,Salem,100,91.42,9142.4,6,1,Winter
2019-01-20,Alprazolam,Salem,78,74.58,5817.61,6,1,Winter
2019-01-20,Sertraline,Thanjavur,141,217.55,30674.05,6,1,Winter
2019-01-20,Furosemide,Tiruchirappalli,104,26.42,2748.18,6,1,Winter
2019-01-20,Antacids,Erode,138,16.45,2270.03,6,1,Winter
2019-01-21,Methadone,Chennai,72,158.6,11419.25,0,1,Winter
2019-01-21,Sertraline,Vellore,141,213.38,30086.97,0,1,Winter
2019-01-21,Alprazolam,Coimbatore,143,73.7,10539.25,0,1,Winter
2019-01-21,Bupropion,Coimbatore,96,252.74,24263.06,0,1,Winter
2019-01-21,Propylthiouracil,Salem,111,93.1,10333.76,0,1,Winter
2019-01-22,Warfarin,Erode,103,90.92,9364.75,1,1,Winter
2019-01-22,Doxycycline,Coimbatore,126,86.66,10918.82,1,1,Winter
2019-01-22,Fluoxetine,Madurai,89,232.5,20692.89,1,1,Winter
2019-01-22,Buprenorphine,Tirunelveli,150,171.23,25684.1,1,1,Winter
2019-01-22,Venlafaxine,Salem,78,202.03,15758.18,1,1,Winter
2019-01-23,Ezetimibe,Erode,77,84.42,6500.19,2,1,Winter
2019-01-23,Amoxicillin,Coimbatore,126,42.58,5365.06,2,1,Winter
2019-01-23,Duloxetine,Vellore,103,192.3,19807.26,2,1,Winter
2019-01-23,Cyclobenzaprine,Kanchipuram,94,43.23,4063.97,2,1,Winter
2019-01-23,Hydrocodone,Chennai,109,64.44,7023.57,2,1,Winter
2019-01-24,Tamsulosin,Madurai,149,58.29,8685.74,3,1,Winter
2019-01-24,Risperidone,Vellore,110,129.33,14226.32,3,1,Winter
2019-01-24,Aspirin,Coimbatore,129,26.98,3480.06,3,1,Winter
2019-01-24,Mirtazapine,Chennai,109,246.2,26836.22,3,1,Winter
2019-01-24,Clonazepam,Tirunelveli,131,52.91,6930.56,3,1,Winter
2019-01-25,Oxycodone,Madurai,76,80.88,6147.05,4,1,Winter
2019-01-25,Sildenafil,Salem,95,81.53,7745.8,4,1,Winter
2019-01-25,Acetylsalicylic Acid,Thanjavur,130,26.57,3453.86,4,1,Winter
2019-01-25,Furosemide,Coimbatore,74,27.02,1999.51,4,1,Winter
2019-01-25,Ranitidine,Coimbatore,149,26.49,3947.75,4,1,Winter
2019-01-26,Acetylsalicylic Acid,Tiruchirappalli,133,26.97,3587.02,5,1,Winter
2019-01-26,Cough Syrups,Coimbatore,91,27.39,2492.8,5,1,Winter
2019-01-26,Simvastatin,Thanjavur,106,64.73,6861.82,5,1,Winter
2019-01-26,Amoxicillin,Tiruchirappalli,112,42.11,4716.01,5,1,Winter
2019-01-26,Cetirizine,Thanjavur,113,15.99,1806.57,5,1,Winter
2019-01-27,Tamsulosin,Thanjavur,125,59.12,7389.92,6,1,Winter
2019-01-27,Gabapentin,Chennai,132,64.35,8493.81,6,1,Winter
2019-01-27,Ibuprofen,Tiruchirappalli,78,32.9,2566.58,6,1,Winter
2019-01-27,Risperidone,Vellore,76,126.64,9624.67,6,1,Winter
2019-01-27,Antihistamines,Tiruchirappalli,77,43.65,3360.7,6,1,Winter
2019-01-28,Cyclobenzaprine,Tiruchirappalli,82,42.3,3468.59,0,1,Winter
2019-01-28,Fluoxetine,Tirunelveli,133,232.45,30915.64,0,1,Winter
2019-01-28,Levothyroxine,Chennai,149,105.81,15765.53,0,1,Winter
2019-01-28,Clopidogrel,Madurai,130,76.7,9970.92,0,1,Winter
2019-01-28,Azithromycin,Tirunelveli,78,52.86,4122.86,0,1,Winter
2019-01-29,Cetirizine,Madurai,74,16.47,1218.74,1,1,Winter
2019-01-29,Methadone,Coimbatore,88,158.74,13969.27,1,1,Winter
2019-01-29,Hydrocodone,Madurai,128,64.55,8262.89,1,1,Winter
2019-01-29,Pregabalin,Salem,98,75.6,7409.24,1,1,Winter
2019-01-29,Prednisolone,Madurai,87,97.14,8451.31,1,1,Winter
2019-01-30,Furosemide,Chennai,126,27.39,3451.28,2,1,Winter
2019-01-30,Acetaminophen,Vellore,72,21.81,1569.98,2,1,Winter
2019-01-30,Gabapentin,Coimbatore,95,65.64,6236.06,2,1,Winter
2019-01-30,Antihistamines,Tiruchirappalli,108,42.78,4620.54,2,1,Winter
2019-01-30,Risperidone,Coimbatore,108,126.57,13669.14,2,1,Winter
2019-01-31,Oxycodone,Erode,99,79.53,7873.36,3,1,Winter
2019-01-31,Loratadine,Vellore,140,21.16,2962.85,3,1,Winter
2019-01-31,Cyclobenzaprine,Erode,148,43.27,6403.67,3,1,Winter
2019-01-31,Azithromycin,Tiruchirappalli,112,54.01,6048.64,3,1,Winter
2019-01-31,Cyclobenzaprine,Salem,129,42.51,5483.84,3,1,Winter
2019-02-01,Warfarin,Tirunelveli,149,91.64,13654.71,4,2,Winter
2019-02-01,Clarithromycin,Thanjavur,136,59.07,8033.77,4,2,Winter
2019-02-01,Buprenorphine,Coimbatore,83,172.1,14284.42,4,2,Winter
2019-02-01,Ranitidine,Chennai,85,27.0,2294.9,4,2,Winter
2019-02-01,Simvastatin,Chennai,135,65.18,8798.84,4,2,Winter
2019-02-02,Doxycycline,Madurai,130,86.99,11308.68,5,2,Winter
2019-02-02,Acetylsalicylic Acid,Tiruchirappalli,71,27.14,1927.1,5,2,Winter
2019-02-02,Levothyroxine,Chennai,103,109.06,11232.7,5,2,Winter
2019-02-02,Warfarin,Thanjavur,87,92.57,8053.94,5,2,Winter
2019-02-02,Gabapentin,Tirunelveli,120,64.34,7720.47,5,2,Winter
2019-02-03,Sodium Valproate,Tiruchirappalli,146,101.19,14774.28,6,2,Winter
2019-02-03,Cetirizine,Tiruchirappalli,102,16.47,1679.51,6,2,Winter
2019-02-03,Paracetamol,Thanjavur,128,21.83,2794.67,6,2,Winter
2019-02-03,Ibuprofen,Thanjavur,106,32.0,3392.1,6,2,Winter
2019-02-03,Paroxetine,Thanjavur,72,227.88,16407.15,6,2,Winter
2019-02-04,Lorazepam,Tirunelveli,87,76.52,6657.55,0,2,Winter
2019-02-04,Sertraline,Erode,101,215.52,21767.36,0,2,Winter
2019-02-04,Sodium Valproate,Kanchipuram,105,104.27,10948.4,0,2,Winter
2019-02-04,Carisoprodol,Salem,124,57.94,7183.96,0,2,Winter
2019-02-04,Probiotics,Kanchipuram,129,37.33,4815.02,0,2,Winter
2019-02-05,Omeprazole,Tiruchirappalli,116,47.87,5553.2,1,2,Winter
2019-02-05,Duloxetine,Chennai,78,193.06,15058.61,1,2,Winter
2019-02-05,Hydrocodone,Madurai,129,64.44,8312.99,1,2,Winter
2019-02-05,Omeprazole,Kanchipuram,89,47.47,4224.9,1,2,Winter
2019-02-05,Sodium Valproate,Kanchipuram,101,100.75,10176.16,1,2,Winter
2019-02-06,Cyclobenzaprine,Salem,139,43.0,5977.31,2,2,Winter
2019-02-06,Clarithromycin,Kanchipuram,132,57.93,7646.84,2,2,Winter
2019-02-06,Topiramate,Chennai,125,120.6,15075.3,2,2,Winter
2019-02-06,Codeine,Salem,144,53.06,7641.2,2,2,Winter
2019-02-06,Methadone,Vellore,137,162.91,22318.94,2,2,Winter
2019-02-07,Metoprolol,Thanjavur,122,43.41,5296.36,3,2,Winter
2019-02-07,Losartan,Chennai,99,58.81,5822.3,3,2,Winter
2019-02-07,Amoxicillin,Salem,109,42.13,4591.63,3,2,Winter
2019-02-07,Omeprazole,Coimbatore,91,49.14,4471.36,3,2,Winter
2019-02-07,Glibenclamide,Vellore,81,47.43,3841.95,3,2,Winter
2019-02-08,Hydrocodone,Thanjavur,145,65.53,9501.55,4,2,Winter
2019-02-08,Aspirin,Kanchipuram,108,26.7,2883.23,4,2,Winter
2019-02-08,Hydrocodone,Chennai,143,64.59,9235.75,4,2,Winter
2019-02-08,Acetaminophen,Chennai,98,21.66,2122.61,4,2,Winter
2019-02-08,Ranitidine,Tirunelveli,122,26.66,3252.51,4,2,Winter
2019-02-09,Acetaminophen,Coimbatore,136,21.74,2956.66,5,2,Winter
2019-02-09,Methotrexate,Kanchipuram,84,96.27,8086.57,5,2,Winter
2019-02-09,Tamsulosin,Coimbatore,98,57.93,5677.0,5,2,Winter
2019-02-09,Nifedipine,Salem,90,54.8,4931.68,5,2,Winter
2019-02-09,Paroxetine,Tiruchirappalli,86,220.74,18983.92,5,2,Winter
2019-02-10,Doxycycline,Thanjavur,125,86.7,10837.53,6,2,Winter
2019-02-10,Clonazepam,Erode,88,52.63,4631.18,6,2,Winter
2019-02-10,Loratadine,Erode,81,21.59,1748.61,6,2,Winter
2019-02-10,Hydrochlorothiazide,Chennai,108,31.93,3448.6,6,2,Winter
2019-02-10,Metoprolol,Vellore,128,43.51,5569.69,6,2,Winter
2019-02-11,Amoxicillin,Madurai,136,43.21,5876.43,0,2,Winter
2019-02-11,Levothyroxine,Coimbatore,137,108.13,14813.27,0,2,Winter
2019-02-11,Simvastatin,Thanjavur,120,64.87,7784.35,0,2,Winter
2019-02-11,Antihistamines,Tirunelveli,122,42.93,5237.26,0,2,Winter
2019-02-11,Lorazepam,Thanjavur,117,75.29,8808.64,0,2,Winter
2019-02-12,Duloxetine,Thanjavur,124,191.51,23747.84,1,2,Winter
2019-02-12,Alprazolam,Madurai,135,76.58,10338.67,1,2,Winter
2019-02-12,Metoprolol,Salem,84,42.54,3573.32,1,2,Winter
2019-02-12,Duloxetine,Tirunelveli,97,194.73,18888.52,1,2,Winter
2019-02-12,Antihistamines,Vellore,79,42.2,3333.96,1,2,Winter
2019-02-13,Nifedipine,Tiruchirappalli,92,53.05,4880.65,2,2,Winter
2019-02-13,Pregabalin,Madurai,99,75.43,7467.72,2,2,Winter
2019-02-13,Pregabalin,Kanchipuram,90,75.92,6832.61,2,2,Winter
2019-02-13,Codeine,Madurai,149,52.8,7866.85,2,2,Winter
2019-02-13,Hydrochlorothiazide,Vellore,83,32.34,2684.42,2,2,Winter
2019-02-14,Warfarin,Vellore,149,92.14,13728.53,3,2,Winter
2019-02-14,Tamsulosin,Salem,74,57.88,4283.01,3,2,Winter
2019-02-14,Ranitidine,Tiruchirappalli,136,27.36,3721.4,3,2,Winter
2019-02-14,Cough Syrups,Tirunelveli,83,27.34,2268.93,3,2,Winter
2019-02-14,Paroxetine,Erode,103,225.69,23245.88,3,2,Winter
2019-02-15,Risperidone,Coimbatore,120,127.6,15311.51,4,2,Winter
2019-02-15,Acetylsalicylic Acid,Madurai,106,27.49,2914.47,4,2,Winter
2019-02-15,Probiotics,Salem,140,37.18,5205.34,4,2,Winter
2019-02-15,Simvastatin,Kanchipuram,138,65.37,9021.45,4,2,Winter
2019-02-15,Furosemide,Salem,101,27.44,2771.67,4,2,Winter
2019-02-16,Diphenhydramine,Erode,80,32.8,2623.9,5,2,Winter
2019-02-16,Mirtazapine,Erode,124,249.27,30910.02,5,2,Winter
2019-02-16,Probiotics,Erode,91,37.66,3427.3,5,2,Winter
2019-02-16,Risperidone,Thanjavur,111,131.95,14646.09,5,2,Winter
2019-02-16,Prednisolone,Salem,132,98.55,13008.99,5,2,Winter
2019-02-17,Duloxetine,Coimbatore,75,195.79,14683.93,6,2,Winter
2019-02-17,Levothyroxine,Chennai,106,108.56,11507.37,6,2,Winter
2019-02-17,Venlafaxine,Vellore,136,203.71,27704.51,6,2,Winter
2019-02-17,Methocarbamol,Salem,146,47.78,6976.35,6,2,Winter
2019-02-17,Gabapentin,Chennai,77,64.54,4969.55,6,2,Winter
2019-02-18,Clonazepam,Erode,119,54.85,6526.82,0,2,Winter
2019-02-18,Clarithromycin,Tirunelveli,94,60.25,5663.48,0,2,Winter
2019-02-18,Mirtazapine,Vellore,76,244.47,18579.82,0,2,Winter
2019-02-18,Paroxetine,Thanjavur,98,223.66,21918.74,0,2,Winter
2019-02-18,Sodium Valproate,Salem,96,101.85,9778.07,0,2,Winter
2019-02-19,Clopidogrel,Tirunelveli,112,74.52,8345.83,1,2,Winter
2019-02-19,Acetaminophen,Coimbatore,78,21.8,1700.12,1,2,Winter
2019-02-19,Venlafaxine,Tirunelveli,101,206.93,20900.4,1,2,Winter
2019-02-19,Hydrochlorothiazide,Thanjavur,102,32.84,3349.97,1,2,Winter
2019-02-19,Ranitidine,Tiruchirappalli,113,27.02,3053.82,1,2,Winter
2019-02-20,Hydrocodone,Tiruchirappalli,105,63.12,6627.57,2,2,Winter
2019-02-20,Diphenhydramine,Tiruchirappalli,143,32.64,4668.09,2,2,Winter
2019-02-20,Ezetimibe,Thanjavur,123,85.12,10470.09,2,2,Winter
2019-02-20,Fluoxetine,Vellore,137,234.57,32136.09,2,2,Winter
2019-02-20,Diphenhydramine,Vellore,119,32.81,3904.83,2,2,Winter
2019-02-21,Cough Syrups,Erode,146,26.84,3918.06,3,2,Winter
2019-02-21,Loratadine,Tiruchirappalli,125,21.5,2687.6,3,2,Winter
2019-02-21,Cyclobenzaprine,Tirunelveli,120,43.37,5204.07,3,2,Winter
2019-02-21,Clopidogrel,Vellore,112,75.14,8415.36,3,2,Winter
2019-02-21,Antacids,Madurai,131,15.78,2067.06,3,2,Winter
2019-02-22,Oxycodone,Tirunelveli,139,81.67,11352.63,4,2,Winter
2019-02-22,Antacids,Kanchipuram,123,16.0,1968.29,4,2,Winter
2019-02-22,Paracetamol,Thanjavur,99,21.63,2140.96,4,2,Winter
2019-02-22,Risperidone,Thanjavur,83,126.5,10499.29,4,2,Winter
2019-02-22,Sodium Valproate,Chennai,115,104.45,12012.14,4,2,Winter
2019-02-23,Ibuprofen,Madurai,94,32.69,3072.41,5,2,Winter
2019-02-23,Ezetimibe,Tiruchirappalli,111,85.37,9475.58,5,2,Winter
2019-02-23,Ranitidine,Chennai,149,26.61,3965.29,5,2,Winter
2019-02-23,Nifedipine,Tiruchirappalli,71,53.73,3814.9,5,2,Winter
2019-02-23,Sildenafil,Erode,122,79.42,9689.59,5,2,Winter
2019-02-24,Prednisolone,Kanchipuram,131,96.9,12694.12,6,2,Winter
2019-02-24,Cough Syrups,Coimbatore,107,26.88,2876.11,6,2,Winter
2019-02-24,Buprenorphine,Madurai,78,171.49,13376.46,6,2,Winter
2019-02-24,Clarithromycin,Kanchipuram,138,58.56,8081.66,6,2,Winter
2019-02-24,Clarithromycin,Madurai,94,58.5,5498.8,6,2,Winter
2019-02-25,Simvastatin,Tiruchirappalli,76,64.43,4896.66,0,2,Winter
2019-02-25,Sertraline,Kanchipuram,79,219.68,17354.74,0,2,Winter
2019-02-25,Doxycycline,Kanchipuram,111,87.71,9735.67,0,2,Winter
2019-02-25,Doxycycline,Salem,109,87.62,9550.48,0,2,Winter
2019-02-25,Azithromycin,Thanjavur,96,54.75,5256.12,0,2,Winter
2019-02-26,Lorazepam,Coimbatore,111,76.15,8452.37,1,2,Winter
2019-02-26,Vitamins,Tiruchirappalli,122,21.24,2591.22,1,2,Winter
2019-02-26,Sodium Valproate,Kanchipuram,142,100.68,14296.31,1,2,Winter
2019-02-26,Doxycycline,Thanjavur,143,85.44,12217.87,1,2,Winter
2019-02-26,Levothyroxine,Vellore,97,106.33,10313.77,1,2,Winter
2019-02-27,Doxycycline,Kanchipuram,129,87.74,11318.04,2,2,Winter
2019-02-27,Tamsulosin,Vellore,75,58.79,4409.22,2,2,Winter
2019-02-27,Lorazepam,Erode,119,75.55,8990.67,2,2,Winter
2019-02-27,Alprazolam,Thanjavur,137,74.62,10223.36,2,2,Winter
2019-02-27,Azithromycin,Tiruchirappalli,94,53.89,5065.24,2,2,Winter
2019-02-28,Aspirin,Thanjavur,84,26.87,2256.84,3,2,Winter
2019-02-28,Cyclobenzaprine,Erode,129,42.44,5474.62,3,2,Winter
2019-02-28,Venlafaxine,Madurai,98,205.32,20121.69,3,2,Winter
2019-02-28,Warfarin,Coimbatore,108,89.64,9681.58,3,2,Winter
2019-02-28,Clarithromycin,Tiruchirappalli,108,59.72,6450.23,3,2,Winter
2019-03-01,Carisoprodol,Thanjavur,45,55.0,2475.0,4,3,Spring
2019-03-01,Clarithromycin,Salem,45,55.0,2475.0,4,3,Spring
2019-03-01,Clarithromycin,Tirunelveli,55,55.0,3025.0,4,3,Spring
